Cards,Board,Action,AverageRank,Count
"7C,9C","5C,6C,KH",fold,8.14239978790283,1
"7C,9C","5S,AS,KH",fold,8.16320037841797,1
"7C,9C","6S,9D,TH",bet,16.0151996612549,1
"7C,9C","7S,8C,AS",call,14.2368001937866,1
"7C,9C","8D,KH,QH",fold,117,1
"7C,9C","9D,JS,QD",fold,33.2047996520996,1
"7C,9D","2S,AH,TD",call,119,1
"7C,9D","3C,TD,TS",call,20.0799999237061,2
"7C,9D","3S,4H,6C",call,19.2127990722656,1
"7C,9D","4D,7D,JD",call,8.14400005340576,1
"7C,9D","5C,7H,TS",bet,10.2208003997803,1
"7C,9D","5S,7H,KH",call,123.317596435547,1
"7C,9D","6H,7H,JS",call,244,1
"7C,9D","6H,KS,TD",call,21.0447998046875,1
"7C,9D","7D,AH,QD",call,8.17280006408691,1
"7C,9D","8C,8D,KH",fold,73.0016021728516,1
"7C,9D","AH,JD,TC",call,38.1024017333984,1
"7C,9H","3C,3H,4H",call,97.0064010620117,1
"7C,9H","3C,4C,4D",call,14.089599609375,2
"7C,9H","3C,7H,JC",bet,273,1
"7C,9H","3D,9S,JD",allin,16.0275993347168,1
"7C,9H","4C,4H,KD",fold,123.155296325684,1
"7C,9H","4C,8C,JD",call,119,1
"7C,9H","4D,8D,KD",call,16.1072006225586,1
"7C,9H","4D,8H,KC",fold,21.0783996582031,1
"7C,9H","4D,JC,JH",call,21.1343994140625,1
"7C,9H","5C,9C,QH",call,123.36319732666,1
"7C,9H","5D,6C,7S",call,9.31999969482422,1
"7C,9H","5H,8C,TD",call,54.0256004333496,1
"7C,9H","5H,8H,JD",call,119,1
"7C,9H","5H,AS,JH",fold,19.0167999267578,1
"7C,9H","5S,6S,QD",call,82.0255966186523,1
"7C,9H","5S,9C,QD",call,107.052803039551,1
"7C,9H","6C,6H,TS",call,7.0673999786377,1
"7C,9H","6D,KD,QH",bet,21.1047992706299,1
"7C,9H","6S,AH,KC",fold,101.307197570801,1
"7C,9H","8D,KS,QS",fold,44.0512008666992,1
"7C,9H","8H,JD,KS",call,21.1091995239258,1
"7C,9H","8H,JH,KC",call,123.209800720215,1
"7C,9H","8S,9D,TH",call,46.0512008666992,1
"7C,9H","9C,QH,TD",bet,8.11919975280762,1
"7C,9S","2C,4D,5C",call,16.1072006225586,1
"7C,9S","2D,6S,QH",call,62.0127983093262,2
"7C,9S","2D,9D,TH",call,142,1
"7C,9S","2H,3D,8D",fold,15.089599609375,1
"7C,9S","2H,6D,8H",call,19.2143993377686,1
"7C,9S","2H,7S,KS",check,13.2368001937866,1
"7C,9S","2S,3D,TS",bet,111.031997680664,1
"7C,9S","2S,KS,TS",call,7.04080009460449,1
"7C,9S","3C,3D,6C",fold,78.0064010620117,1
"7C,9S","3C,6D,KD",call,123.097602844238,1
"7C,9S","3H,6C,JS",fold,7.00600004196167,1
"7C,9S","3H,KH,TD",call,102.031997680664,1
"7C,9S","4C,9C,9D",allin,11.0783996582031,1
"7C,9S","4D,8D,QC",fold,19.0352001190186,1
"7C,9S","6D,8D,9D",bet,107.00479888916,1
"7C,9S","6D,JD,TH",bet,29.2047996520996,1
"7C,9S","7D,7S,QD",call,20.0025997161865,1
"7C,9S","8C,AD,TD",call,6.02320003509521,1
"7C,9S","8C,JH,TH",call,123.083503723145,1
"7C,9S","AC,AD,TD",call,13.0559997558594,1
"7C,9S","AD,AH,QS",bet,21.0592002868652,1
"7C,AC","2C,2D,9S",call,88.0064010620117,1
"7C,AC","2H,3H,TS",call,56.0008010864258,1
"7C,AC","2H,9D,JH",call,65.2048034667969,1
"7C,AC","2S,4C,QC",allin,123.258598327637,1
"7C,AC","2S,6D,KS",fold,114,1
"7C,AC","2S,7D,9S",call,27.2047996520996,1
"7C,AC","3D,4S,JD",call,12.3104000091553,1
"7C,AC","3D,5D,TS",fold,14.2239999771118,1
"7C,AC","3D,6S,8H",call,99.0128021240234,1
"7C,AC","3H,5D,6H",call,21.0088005065918,1
"7C,AC","3H,6D,JD",call,8.06639957427979,1
"7C,AC","3H,7D,KD",check,26.2047996520996,1
"7C,AC","3S,6H,TS",fold,7.07859992980957,1
"7C,AC","4C,7H,8D",call,52.0512008666992,1
"7C,AC","4D,8C,KS",call,17.2336006164551,1
"7C,AC","4D,8D,KD",call,8.16320037841797,1
"7C,AC","4D,KH,QS",bet,18.3584003448486,1
"7C,AC","5S,9D,9S",call,10.2144002914429,1
"7C,AC","6C,8D,KD",check,9.31040000915527,1
"7C,AC","6H,8H,AD",bet,8.13000011444092,1
"7C,AC","7D,8C,KC",call,123.337600708008,1
"7C,AC","7H,AD,TD",bet,93.0128021240234,1
"7C,AC","7S,KC,QC",bet,91.0031967163086,1
"7C,AC","7S,QC,TS",check,96.1024017333984,1
"7C,AC","8H,9S,TD",call,9.22399997711182,1
"7C,AC","AH,KC,KH",bet,232,1
"7C,AD","2C,3C,KH",call,20.0799999237061,1
"7C,AD","2C,4S,KD",bet,21.0352001190186,1
"7C,AD","2D,3H,TH",raise,123.083801269531,1
"7C,AD","2H,3H,QS",bet,11.041600227356,1
"7C,AD","2H,4H,KC",fold,9.23359966278076,1
"7C,AD","2H,QD,TH",fold,106.217597961426,1
"7C,AD","2S,4H,6S",call,7.04559993743896,1
"7C,AD","2S,5C,TD",fold,209,1
"7C,AD","3H,5S,TH",fold,12.2192001342773,1
"7C,AD","3H,6S,KS",call,8.09280014038086,1
"7C,AD","3S,8C,AH",raise,21.017599105835,2
"7C,AD","4C,4H,5C",bet,102.206398010254,1
"7C,AD","4C,6D,6H",call,13.3104000091553,1
"7C,AD","4C,9H,JH",call,8.1471996307373,1
"7C,AD","4H,6D,8S",fold,10.2592000961304,1
"7C,AD","4H,9D,AC",check,76.1024017333984,1
"7C,AD","4H,QS,TH",fold,123.010498046875,1
"7C,AD","4S,6S,KH",call,6.02939987182617,1
"7C,AD","5C,6D,7S",call,8.03559970855713,1
"7C,AD","5D,AC,JS",raise,21.0335998535156,1
"7C,AD","5H,6S,KC",call,49.0256004333496,1
"7C,AD","6C,7S,TC",bet,123.13459777832,1
"7C,AD","6H,KD,QH",call,94.0512008666992,1
"7C,AD","8C,8D,KH",check,101.307197570801,1
"7C,AD","8H,AS,QH",bet,16.3199996948242,1
"7C,AD","8S,AH,TC",call,21.1284008026123,1
"7C,AD","JD,QH,TS",call,17.2816009521484,1
"7C,AH","2D,4D,AD",raise,21.0146007537842,2
"7C,AH","2D,6H,6S",call,28.2047996520996,1
"7C,AH","2D,6H,8H",call,8.11919975280762,1
"7C,AH","2H,7S,8C",fold,123.01139831543,1
"7C,AH","2S,8S,9S",fold,8.06239986419678,1
"7C,AH","2S,8S,TH",bet,7.02400016784668,1
"7C,AH","3D,9D,JS",bet,8.03680038452148,1
"7C,AH","4C,7S,AS",call,8.12240028381348,1
"7C,AH","4C,8S,AD",bet,62.0127983093262,1
"7C,AH","4C,JD,TC",fold,13.1104001998901,1
"7C,AH","4D,6C,6D",call,123.28800201416,1
"7C,AH","4D,8C,TC",bet,21.0223999023438,1
"7C,AH","5D,9H,KH",fold,122,1
"7C,AH","5S,9C,9H",bet,8.16800022125244,1
"7C,AH","6C,KS,TS",fold,8.17280006408691,1
"7C,AH","6S,AD,KD",raise,21.1296005249023,1
"7C,AH","6S,AD,KH",bet,8.13000011444092,1
"7C,AH","6S,JH,KC",call,18.0139999389648,1
"7C,AH","6S,QC,QH",call,21.1168003082275,1
"7C,AH","7H,JS,KD",fold,14.332799911499,1
"7C,AH","7S,9D,JH",raise,7.08360004425049,1
"7C,AH","9S,AC,AS",bet,112.031997680664,1
"7C,AH","9S,AS,JH",call,8.16320037841797,1
"7C,AH","AD,JD,QH",bet,102.00959777832,1
"7C,AH","AD,JH,TC",raise,93.0255966186523,3
"7C,AH","KC,KD,QH",call,261,1
"7C,AS","2C,2H,3S",call,20.2623996734619,1
"7C,AS","2C,3S,9S",allin,21.0088005065918,1
"7C,AS","2D,3C,TD",call,17.2816009521484,1
"7C,AS","2D,AH,TS",bet,9.28159999847412,1
"7C,AS","3C,4C,AD",call,90.0255966186523,1
"7C,AS","3C,9D,TD",bet,89.0128021240234,1
"7C,AS","3D,3H,TD",fold,8.06760025024414,1
"7C,AS","3D,AC,QC",check,21.1408004760742,1
"7C,AS","3H,5H,5S",call,12.2320003509521,1
"7C,AS","3H,7H,QH",bet,93.0512008666992,1
"7C,AS","3S,6H,9S",call,108.027198791504,1
"7C,AS","4C,9D,JH",fold,20.0303993225098,1
"7C,AS","4C,AC,KD",allin,98.1024017333984,1
"7C,AS","4S,5H,QC",bet,70.2048034667969,1
"7C,AS","4S,AD,JD",allin,112.027198791504,1
"7C,AS","5H,JC,KS",call,17.1119995117188,1
"7C,AS","5S,AH,TD",call,10.0704002380371,1
"7C,AS","6C,8D,AC",bet,118,1
"7C,AS","6H,9H,QC",call,54.2047996520996,1
"7C,AS","7D,8H,JD",call,79.0008010864258,1
"7C,AS","7D,8S,AH",bet,252,1
"7C,AS","8C,8H,9S",call,35.0032005310059,1
"7C,AS","AD,AH,JH",allin,112.027198791504,1
"7C,JC","2C,9D,QD",bet,12.3199996948242,1
"7C,JC","2C,9S,KS",call,261,1
"7C,JC","2D,JH,TS",call,14.0327997207642,1
"7C,JC","2H,3C,6D",raise,20.2816009521484,2
"7C,JC","2H,4C,9H",call,123.07869720459,1
"7C,JC","2H,JD,TH",raise,58.0512008666992,2
"7C,JC","3C,AH,TS",bet,123.153900146484,1
"7C,JC","3C,QS,TS",bet,6.01800012588501,1
"7C,JC","3H,4C,AH",fold,8.08160018920898,1
"7C,JC","3S,5S,6C",call,103.054397583008,1
"7C,JC","3S,AC,JD",raise,7.03599977493286,1
"7C,JC","4C,4D,5D",check,96.0008010864258,1
"7C,JC","4D,9D,9H",call,96.1024017333984,1
"7C,JC","4H,7S,QS",raise,103.153602600098,1
"7C,JC","4S,5C,6C",check,16.1168003082275,1
"7C,JC","4S,9S,JD",allin,65.1024017333984,1
"7C,JC","5C,5D,TD",fold,49.2047996520996,1
"7C,JC","5D,6D,7H",bet,177,1
"7C,JC","5D,9D,QD",allin,63.0512008666992,1
"7C,JC","6C,AH,QS",raise,57.0008010864258,1
"7C,JC","6S,KH,KS",call,21.005199432373,1
"7C,JC","7H,9S,AH",fold,9.28159999847412,1
"7C,JC","8C,AC,JS",call,55.1024017333984,1
"7C,JC","AH,JD,QS",fold,20.0769996643066,1
"7C,JC","AH,QD,TH",call,122,2
"7C,JC","JH,KC,QS",call,11.256799697876,1
"7C,JD","2C,2S,QD",fold,64.2048034667969,1
"7C,JD","2C,4C,AD",bet,8.13000011444092,1
"7C,JD","2D,5H,9D",fold,21.1343994140625,1
"7C,JD","2D,6D,JS",call,58.0015983581543,1
"7C,JD","2D,7S,KD",call,33.1024017333984,1
"7C,JD","2H,6C,TD",bet,96.1024017333984,1
"7C,JD","3C,4C,8C",fold,8.14239978790283,1
"7C,JD","3C,7H,KS",bet,66.2048034667969,1
"7C,JD","3D,4C,TH",fold,11.041600227356,1
"7C,JD","3S,4S,AC",fold,14.0584001541138,1
"7C,JD","3S,7H,9S",bet,20.2688007354736,1
"7C,JD","4D,5S,6S",call,21.1408004760742,1
"7C,JD","4H,JS,KH",call,84.0512008666992,1
"7C,JD","4S,9D,AS",bet,117,1
"7C,JD","4S,AD,QC",fold,50.1024017333984,1
"7C,JD","5S,9H,TS",call,5.01840019226074,1
"7C,JD","6H,8C,QD",call,7.00579977035522,1
"7C,JD","6H,AC,AD",call,93.0255966186523,1
"7C,JD","6S,AS,JC",call,62.2047996520996,1
"7C,JD","6S,AS,KH",call,123.249603271484,1
"7C,JD","7S,8S,9D",call,215,1
"7C,JD","8C,9D,KS",fold,20.0223999023438,1
"7C,JD","8D,9D,AH",fold,90.0255966186523,1
"7C,JD","8H,9S,QS",call,123.275299072266,1
"7C,JD","AH,JH,KC",call,18.3584003448486,1
"7C,JD","JC,KH,QH",call,9.0447998046875,1
"7C,JD","TD,TH,TS",bet,113,1
"7C,JH","2C,3C,6S",call,5.00579977035522,2
"7C,JH","2C,3H,8H",call,14.2815999984741,1
"7C,JH","2D,4S,JD",call,62.0015983581543,1
"7C,JH","2H,2S,9C",call,7.06879997253418,1
"7C,JH","2H,4C,9S",call,12.2239999771118,1
"7C,JH","2H,5S,7D",call,7.06879997253418,1
"7C,JH","2H,6S,KS",call,42.0008010864258,1
"7C,JH","2S,3C,3H",call,59.0512008666992,1
"7C,JH","3D,AH,QH",call,68.2048034667969,1
"7C,JH","3S,8D,9D",call,38.1024017333984,1
"7C,JH","4C,4D,TC",call,60.0127983093262,1
"7C,JH","4C,QH,TH",bet,52.0064010620117,1
"7C,JH","4S,6C,QH",bet,104.115196228027,1
"7C,JH","4S,6S,8H",fold,14.3199996948242,1
"7C,JH","5C,KC,QD",fold,21.089599609375,1
"7C,JH","5D,5S,AC",call,112.076797485352,1
"7C,JH","5D,AH,KS",call,21.1408004760742,1
"7C,JH","5H,9C,TD",call,51.2047996520996,2
"7C,JH","5S,7S,JD",bet,237,1
"7C,JH","5S,7S,JS",bet,237,1
"7C,JH","6C,6H,TS",check,99.0255966186523,1
"7C,JH","6C,8H,JC",raise,123.031402587891,1
"7C,JH","6C,AD,JS",call,6.03119993209839,1
"7C,JH","6C,KD,QC",call,105.255996704102,1
"7C,JH","6S,9S,AH",bet,123.014297485352,1
"7C,JH","7S,JD,QD",call,63.0512008666992,2
"7C,JH","9H,JS,KC",fold,104.206398010254,1
"7C,JH","9S,JD,TC",call,239,1
"7C,JH","AC,KH,QC",call,110.008003234863,1
"7C,JH","AC,QD,TS",fold,19.243200302124,1
"7C,JH","JC,KC,KS",call,81.0064010620117,1
"7C,JH","KD,QC,TD",call,12.2815999984741,1
"7C,JS","2C,3D,7H",bet,91.1024017333984,1
"7C,JS","2C,4C,9S",fold,7.08160018920898,1
"7C,JS","2S,AH,KC",bet,13.0352001190186,1
"7C,JS","3C,6C,QC",call,9.24320030212402,1
"7C,JS","3D,4H,8C",allin,18.0055999755859,1
"7C,JS","3D,4S,JH",call,7.03679990768433,1
"7C,JS","3S,AS,JH",bet,115,1
"7C,JS","4C,8S,AC",bet,8.13280010223389,1
"7C,JS","4C,JD,KS",call,115,1
"7C,JS","4D,5D,QS",call,20.2320003509521,1
"7C,JS","4H,8H,TC",fold,119,1
"7C,JS","4S,7S,JC",allin,63.2047996520996,1
"7C,JS","5H,8H,9C",call,253,1
"7C,JS","5S,9D,TH",bet,42.2047996520996,1
"7C,JS","6C,8H,JD",check,115,1
"7C,JS","6D,8S,QD",bet,10.1568002700806,1
"7C,JS","6D,9H,JD",call,17.2127990722656,1
"7C,JS","8C,8H,9C",fold,49.0256004333496,1
"7C,JS","8C,AC,QS",fold,13.1059999465942,1
"7C,JS","9S,QC,TS",call,123.09049987793,1
"7C,KC","2C,9D,TC",call,21.1312007904053,1
"7C,KC","2D,AD,JD",call,20.2320003509521,1
"7C,KC","2H,2S,JS",fold,9.17920017242432,1
"7C,KC","3C,7D,JS",raise,123.158500671387,1
"7C,KC","4C,4D,QS",call,109.052001953125,1
"7C,KC","4C,7H,AC",raise,118,1
"7C,KC","4C,KD,TC",allin,111.217597961426,1
"7C,KC","5D,7H,AS",bet,14.332799911499,1
"7C,KC","6H,KD,TC",bet,12.0704002380371,1
"7C,KC","6S,KD,QD",bet,60.0512008666992,1
"7C,KC","7D,QH,TH",call,85.0512008666992,1
"7C,KC","8D,JC,JH",call,20.0415992736816,1
"7C,KC","8D,KS,QC",bet,123.060997009277,1
"7C,KD","2C,4D,9C",fold,7.02279996871948,1
"7C,KD","2D,2H,KC",call,13.2208003997803,1
"7C,KD","2D,3S,7D",bet,18.0552005767822,1
"7C,KD","2H,7S,JC",call,8.18080043792725,1
"7C,KD","2H,8C,8D",fold,12.0671997070313,1
"7C,KD","3D,5C,QC",call,103.153602600098,1
"7C,KD","3D,KH,QH",call,11.0352001190186,1
"7C,KD","3S,6H,7S",bet,12.2623996734619,1
"7C,KD","4C,7S,AD",raise,73.0064010620117,1
"7C,KD","4D,AH,QC",bet,7.04640007019043,1
"7C,KD","4H,5S,KH",call,8.13479995727539,1
"7C,KD","4H,KC,QD",raise,12.3104000091553,1
"7C,KD","4S,8S,9D",call,8.12479972839355,1
"7C,KD","4S,JS,TH",bet,7.04040002822876,1
"7C,KD","5H,AH,JH",call,11.332799911499,1
"7C,KD","5H,QH,TS",bet,26.2047996520996,1
"7C,KD","5S,6C,9D",bet,17.332799911499,1
"7C,KD","6H,9C,9D",bet,115,1
"7C,KD","6H,KH,KS",call,8.16079998016357,1
"7C,KD","7D,QS,TC",call,109.064002990723,1
"7C,KD","7S,8C,JS",bet,68.2048034667969,1
"7C,KD","7S,9H,KH",call,82.0064010620117,1
"7C,KD","8D,AC,KH",bet,42.0512008666992,1
"7C,KD","8H,8S,9S",check,55.0256004333496,1
"7C,KD","8S,9C,JC",bet,123.13459777832,1
"7C,KD","9H,AH,QD",call,8.16160011291504,1
"7C,KH","2C,8H,QS",call,145,1
"7C,KH","2C,JD,QH",call,10.0447998046875,1
"7C,KH","2D,7D,TS",bet,14.121600151062,1
"7C,KH","2D,QD,TH",call,122,1
"7C,KH","2H,6S,7S",call,82.0008010864258,1
"7C,KH","2H,JD,JS",call,18.3136005401611,1
"7C,KH","3D,9C,JS",call,48.0256004333496,1
"7C,KH","3H,8D,8S",fold,94.1024017333984,1
"7C,KH","4C,4H,6H",call,123.324798583984,1
"7C,KH","4C,5C,KC",bet,123.107803344727,1
"7C,KH","4C,KS,QC",call,20.0592002868652,1
"7C,KH","4D,7H,KD",raise,14.2082004547119,1
"7C,KH","4S,8S,TD",bet,13.1183996200562,1
"7C,KH","5C,5S,9H",call,8.11719989776611,1
"7C,KH","5C,8D,TH",call,17.1312007904053,1
"7C,KH","5D,AH,QC",call,12.041600227356,1
"7C,KH","5H,7S,TH",raise,107.103202819824,1
"7C,KH","6H,AC,JS",call,6.02320003509521,1
"7C,KH","7D,8S,JH",bet,10.0447998046875,1
"7C,KH","7D,9H,TS",call,55.1024017333984,1
"7C,KH","8S,9D,JC",call,259,1
"7C,KH","8S,AH,TD",call,99.0128021240234,1
"7C,KH","8S,QS,TS",fold,17.2591991424561,1
"7C,KH","9H,AS,QS",fold,21.0447998046875,1
"7C,KH","AC,AD,JH",fold,93.1024017333984,1
"7C,KS","2D,3H,3S",fold,75.0064010620117,1
"7C,KS","2H,5S,7S",call,10.1183996200562,1
"7C,KS","2H,6C,QD",bet,14.1599998474121,1
"7C,KS","2H,6H,TC",call,18.2576007843018,1
"7C,KS","2S,6C,AD",fold,29.1023998260498,1
"7C,KS","3H,9C,JH",bet,17.2143993377686,1
"7C,KS","3S,5S,6S",call,9.11680030822754,1
"7C,KS","5D,8H,KD",call,12.1568002700806,1
"7C,KS","5D,JD,KC",bet,20.0335998535156,1
"7C,KS","5H,9H,QS",fold,7.05959987640381,1
"7C,KS","6C,9H,KD",raise,20.0207996368408,2
"7C,KS","6D,8H,QS",fold,8.05539989471436,1
"7C,KS","6S,7S,KH",bet,55.1024017333984,1
"7C,KS","6S,8C,QS",call,109.255996704102,1
"7C,KS","6S,JC,JD",bet,17.2068004608154,1
"7C,KS","7S,9H,9S",fold,21.0111999511719,1
"7C,KS","7S,JD,TS",fold,15.1155996322632,1
"7C,KS","8D,AS,JS",bet,113,1
"7C,KS","8S,9S,QH",raise,7.06239986419678,1
"7C,KS","9H,9S,TS",call,11.0447998046875,1
"7C,KS","9S,JS,TS",bet,123.148002624512,1
"7C,KS","JD,JS,QD",bet,13.2687997817993,1
"7C,QC","2C,3D,7S",raise,123.180801391602,1
"7C,QC","2C,JD,JS",call,7.07119989395142,1
"7C,QC","2H,2S,8S",fold,9.26239967346191,1
"7C,QC","3D,QD,TD",call,19.2068004608154,1
"7C,QC","3H,7S,KS",call,11.129599571228,1
"7C,QC","4C,AD,TH",fold,8.0959997177124,1
"7C,QC","6C,9C,KC",bet,8.11919975280762,1
"7C,QC","7H,AH,TS",fold,18.2591991424561,1
"7C,QC","8C,9D,JD",fold,21.0832004547119,1
"7C,QC","8D,9C,JD",call,15.0783996582031,1
"7C,QC","8S,KC,QS",raise,8.06799983978271,1
"7C,QC","9D,9S,AH",call,8.0556001663208,1
"7C,QC","9S,QD,TH",call,194,1
"7C,QC","AD,JC,KH",bet,36.1024017333984,1
"7C,QD","2D,5H,7D",call,35.0512008666992,1
"7C,QD","2D,8S,JS",bet,95.0512008666992,1
"7C,QD","2H,8H,TH",fold,16.1287994384766,1
"7C,QD","2S,3D,3H",call,15.089599609375,1
"7C,QD","2S,8C,AH",fold,23.0512008666992,1
"7C,QD","2S,8H,TH",call,42.0512008666992,1
"7C,QD","3D,6C,8H",bet,108.230400085449,1
"7C,QD","4C,7H,8S",call,98.1024017333984,1
"7C,QD","4D,9C,TC",fold,6.01719999313354,1
"7C,QD","5C,8S,JS",bet,107.307197570801,1
"7C,QD","5D,5H,8D",check,123.078498840332,1
"7C,QD","5H,7D,JD",fold,6.02320003509521,1
"7C,QD","5H,7S,QC",raise,249,1
"7C,QD","5S,QS,TC",fold,8.16720008850098,1
"7C,QD","6C,8D,JD",call,8.07120037078857,1
"7C,QD","6C,AC,TC",fold,8.1068000793457,1
"7C,QD","6D,KS,QS",call,17.1060009002686,1
"7C,QD","7H,8H,TD",fold,32.0512008666992,1
"7C,QD","7S,KD,QC",allin,72.2048034667969,1
"7C,QD","8C,AD,KD",bet,130,1
"7C,QD","8D,9D,QC",fold,8.11240005493164,1
"7C,QD","9H,AH,JH",check,8.15839958190918,1
"7C,QD","AD,KH,TC",call,31.2047996520996,1
"7C,QD","AH,JS,KD",fold,99.0255966186523,1
"7C,QH","2C,4D,KC",bet,123.209800720215,1
"7C,QH","2C,5C,6C",call,15.0447998046875,1
"7C,QH","2C,5C,6D",fold,9.0536003112793,1
"7C,QH","2C,5H,QD",bet,17.0055999755859,1
"7C,QH","2C,6H,KC",call,21.1312007904053,1
"7C,QH","2C,JH,KD",call,113,1
"7C,QH","2S,9H,TH",bet,13.1183996200562,1
"7C,QH","3C,3H,4D",call,38.2047996520996,1
"7C,QH","3C,4H,AD",call,21.0799999237061,1
"7C,QH","3D,3H,JS",call,19.2087993621826,1
"7C,QH","3D,4D,JS",fold,11.089599609375,1
"7C,QH","3H,6H,9S",call,8.16160011291504,1
"7C,QH","3H,8D,TD",fold,73.0128021240234,1
"7C,QH","3S,JH,KS",bet,230,1
"7C,QH","3S,TH,TS",call,108.052803039551,1
"7C,QH","4D,7D,8C",call,84.2048034667969,1
"7C,QH","4D,AS,JD",call,123.01139831543,1
"7C,QH","4H,5D,9C",call,15.1663999557495,1
"7C,QH","4H,9C,AD",call,72.2048034667969,1
"7C,QH","4S,9C,9D",call,19.243200302124,1
"7C,QH","4S,KC,KH",call,7.05679988861084,1
"7C,QH","4S,KD,TH",call,115,1
"7C,QH","5D,6D,9H",call,6.03079986572266,1
"7C,QH","5S,7H,KC",call,14.2687997817993,1
"7C,QH","6C,KC,QD",call,110.103996276855,1
"7C,QH","6D,6H,AC",check,14.0352001190186,1
"7C,QH","6H,AD,KD",call,287.003204345703,1
"7C,QH","7D,7S,QC",call,193,2
"7C,QH","7D,9D,9S",check,12.3199996948242,1
"7C,QH","8C,KH,QD",call,19.1072006225586,1
"7C,QH","8C,QS,TC",call,15.1043996810913,2
"7C,QH","8D,AD,QS",bet,40.2047996520996,1
"7C,QH","8S,AD,TC",bet,74.1024017333984,1
"7C,QH","9H,TC,TH",check,17.2127990722656,1
"7C,QH","AC,AD,QS",call,123.334396362305,1
"7C,QH","JD,KD,TS",fold,8.08080005645752,1
"7C,QS","2C,4C,7H",bet,72.1024017333984,1
"7C,QS","2S,6S,JS",bet,21.0328006744385,1
"7C,QS","2S,7D,9D",call,57.0015983581543,1
"7C,QS","3C,3D,3S",call,140,1
"7C,QS","3C,QD,QH",raise,245,1
"7C,QS","3H,JD,TH",fold,7.02820014953613,1
"7C,QS","4H,6H,AC",check,9.23359966278076,1
"7C,QS","4S,5D,9S",call,11.3104000091553,1
"7C,QS","4S,KC,TH",check,14.0704002380371,1
"7C,QS","5D,AC,AH",call,21.0536003112793,1
"7C,QS","5H,6D,7H",call,18.1047992706299,1
"7C,QS","5H,7D,9C",call,58.0015983581543,1
"7C,QS","5H,7H,7S",bet,8.14239978790283,1
"7C,QS","6H,8D,KH",call,16.05299949646,1
"7C,QS","7D,9H,TH",raise,14.2687997817993,1
"7C,QS","9D,TD,TH",call,13.1663999557495,1
"7C,QS","AC,AS,JH",call,13.089599609375,1
"7C,TC","2C,2S,6H",bet,42.2047996520996,1
"7C,TC","2C,5D,QC",call,10.121600151062,1
"7C,TC","2C,AD,JH",fold,67.1024017333984,1
"7C,TC","2D,2H,6D",bet,6.01800012588501,1
"7C,TC","2D,3C,6D",call,6.03119993209839,1
"7C,TC","2H,3H,JS",call,66.0016021728516,1
"7C,TC","2S,6D,TS",call,13.0559997558594,1
"7C,TC","3D,4D,TD",call,20.2096004486084,1
"7C,TC","3H,6C,AD",call,123.015602111816,3
"7C,TC","3S,6C,JS",call,5.02159976959229,1
"7C,TC","3S,6D,6S",bet,13.0176000595093,1
"7C,TC","3S,7D,QD",bet,108.255996704102,1
"7C,TC","4C,5C,KD",call,123.219802856445,1
"7C,TC","4D,4H,AH",fold,11.3199996948242,1
"7C,TC","4D,7H,8H",fold,42.2047996520996,1
"7C,TC","4S,5S,6S",bet,115,1
"7C,TC","4S,5S,7D",fold,14.1155996322632,1
"7C,TC","4S,6H,KC",call,123.334396362305,1
"7C,TC","4S,9D,QS",call,5.01840019226074,1
"7C,TC","4S,AC,KC",bet,123.321998596191,1
"7C,TC","5C,6D,8H",call,118,1
"7C,TC","5D,6C,6D",fold,10.0548000335693,1
"7C,TC","5H,QC,QS",fold,29.2047996520996,1
"7C,TC","6D,7D,QC",call,72.0128021240234,3
"7C,TC","6H,AH,AS",call,6.03679990768433,1
"7C,TC","8C,JS,KS",call,17.0296001434326,1
"7C,TC","8S,9S,AC",bet,99.0512008666992,1
"7C,TD","2C,7D,8H",check,123.05549621582,1
"7C,TD","2C,KH,TC",call,50.2047996520996,2
"7C,TD","2D,2S,KS",fold,113,1
"7C,TD","2D,3H,AC",call,102.255996704102,1
"7C,TD","2H,5H,7S",fold,34.1024017333984,1
"7C,TD","2H,8H,AS",call,252,1
"7C,TD","3C,9S,TS",call,91.0128021240234,1
"7C,TD","3S,6C,7D",bet,107.127998352051,1
"7C,TD","3S,6S,TH",call,108.002403259277,1
"7C,TD","4H,5C,AD",call,18.2143993377686,1
"7C,TD","4S,9S,QC",call,13.0704002380371,1
"7C,TD","5D,5H,AH",call,91.0128021240234,1
"7C,TD","5D,8C,AC",bet,192,1
"7C,TD","6D,TC,TH",bet,108.00479888916,1
"7C,TD","7D,9C,AH",fold,158,1
"7C,TD","7D,AD,KC",bet,17.17919921875,1
"7C,TD","7S,9C,AS",call,14.3199996948242,1
"7C,TD","7S,AS,TC",raise,55.2047996520996,1
"7C,TD","8D,8S,QS",check,14.2088003158569,1
"7C,TD","8D,9C,JC",bet,123.210098266602,1
"7C,TD","8D,9C,QS",call,6.03560018539429,1
"7C,TD","9C,AD,JD",call,18.3199996948242,1
"7C,TD","9C,AS,JC",bet,7.02040004730225,1
"7C,TD","AC,KS,QH",call,99.0016021728516,1
"7C,TD","AH,JC,QD",fold,74.0031967163086,1
"7C,TD","JC,KD,TC",check,16.0265998840332,1
"7C,TD","JH,QC,QH",call,19.243200302124,1
"7C,TH","2C,5H,8D",bet,12.3199996948242,1
"7C,TH","2C,5S,AH",bet,43.2047996520996,1
"7C,TH","2C,6S,7H",call,108.076797485352,1
"7C,TH","2D,4D,JD",call,13.1792001724243,2
